filename,line_total,line_covered,line_percent,branch_total,branch_covered,branch_percent,function_total,function_covered,function_percent,ACC,ACCM,AMLOC,ANPM,CBO,LCOM4,MMLOC,NOA,NOM,RFC,SC,LOCCOM,NMC,NMCI,NMCE,WMC,AMC,NSM
examples/idas/serial/idasHeat2D_bnd.c,177,0,0.0,70,0,0.0,6,0,0.0,0,7.0,52.3333333333333,3.16666666666667,13,1,128,0,6,58,13,109,0,0,125,46.8,7.8,125
examples/idas/serial/idasHeat2D_kry.c,216,0,0.0,80,0,0.0,8,0,0.0,0,6.375,51.875,4.125,11,1,205,0,8,73,11,149,0,0,152,52.0,6.5,152
examples/idas/serial/idasHessian_ASA_FSA.c,424,0,0.0,43,0,0.0,10,0,0.0,0,4.0,78.0,7.5,12,1,433,0,10,72,12,144,0,0,200,38.0,3.8,200
examples/idas/serial/idasKrylovDemo_ls.c,242,0,0.0,101,0,0.0,8,0,0.0,0,8.0,59.125,4.5,13,1,246,0,8,74,13,159,0,0,156,64.8,8.1,156
examples/idas/serial/idasRoberts_ASAi_dns.c,316,0,0.0,112,0,0.0,10,0,0.0,0,7.4,62.7,5.8,15,1,392,0,10,73,15,183,0,0,188,70.0,7.0,188
examples/idas/serial/idasRoberts_dns.c,182,169,0.929,52,30,0.5770000000000001,9,9,1.0,0,4.77777777777778,37.5555555555556,4.0,14,1,150,0,9,62,14,109,0,0,118,41.4,4.6,118
examples/idas/serial/idasRoberts_FSA_dns.c,302,0,0.0,110,0,0.0,11,0,0.0,0,6.90909090909091,53.7272727272727,3.90909090909091,15,1,272,0,11,75,15,121,0,0,203,94.6,8.6,203
examples/idas/serial/idasSlCrank_dns.c,217,0,0.0,26,0,0.0,9,0,0.0,0,3.33333333333333,41.4444444444444,3.0,13,1,118,0,9,70,13,57,0,0,124,27.9,3.1,124
examples/idas/serial/idasSlCrank_FSA_dns.c,305,0,0.0,34,0,0.0,8,0,0.0,0,3.875,65.0,4.125,13,1,273,0,8,74,13,63,0,0,185,30.4,3.8,185
examples/kinsol/serial/kinFerTron_dns.c,205,0,0.0,50,0,0.0,9,0,0.0,0,4.55555555555556,38.8888888888889,2.22222222222222,12,1,172,0,9,60,12,116,0,0,130,37.8,4.2,130
examples/kinsol/serial/kinFoodWeb_kry.c,307,0,0.0,108,0,0.0,14,0,0.0,0,5.57142857142857,39.5714285714286,2.71428571428571,12,1,111,0,14,76,12,198,0,0,136,78.39999999999999,5.6,136
examples/kinsol/serial/kinKrylovDemo_ls.c,357,0,0.0,132,0,0.0,14,0,0.0,0,6.71428571428571,47.4285714285714,2.85714285714286,15,1,193,0,14,79,15,223,0,0,165,93.8,6.7,165
examples/kinsol/serial/kinLaplace_bnd.c,137,0,0.0,56,0,0.0,5,0,0.0,0,6.4,64.0,1.8,15,1,150,0,5,49,15,119,0,0,102,40.0,8.0,102
examples/kinsol/serial/kinLaplace_picard_bnd.c,145,0,0.0,68,0,0.0,6,0,0.0,0,6.66666666666667,58.0,2.5,13,1,148,0,6,49,13,133,0,0,96,46.8,7.8,96
examples/kinsol/serial/kinLaplace_picard_kry.c,158,0,0.0,66,0,0.0,6,0,0.0,0,5.83333333333333,59.5,2.33333333333333,15,1,144,0,6,58,15,122,0,0,108,46.2,7.7,108
examples/kinsol/serial/kinRoberts_fp.c,113,0,0.0,32,0,0.0,6,0,0.0,0,4.33333333333333,41.5,2.0,8,1,119,0,6,41,8,111,0,0,84,25.8,4.3,84
examples/kinsol/serial/kinRoboKin_dns.c,214,0,0.0,52,0,0.0,5,0,0.0,0,6.8,76.2,2.8,11,1,122,0,5,38,11,105,0,0,87,33.0,6.6,87
src/arkode/arkode_adapt.c,91,31,0.341,40,15,0.375,3,2,0.667,2,2.0,53.0,3.0,4,3,98,0,3,46,12,46,0,0,121,18.0,6.0,121
src/arkode/arkode_arkstep_io.c,1070,78,0.073,307,18,0.059,189,7,0.037,2,2.38624338624339,10.6560846560847,2.25925925925926,27,184,280,0,189,627,4968,351,0,0,439,359.1,1.9,439
src/arkode/arkode_arkstep_nls.c,407,132,0.324,246,46,0.187,19,8,0.421,3,2.31578947368421,44.8947368421053,3.0,9,5,109,0,19,292,45,385,0,0,191,142.5,7.5,191
src/arkode/arkode_erkstep_io.c,320,0,0.0,48,0,0.0,96,0,0.0,2,2.22916666666667,6.63541666666667,2.29166666666667,15,95,50,0,96,263,1425,125,0,0,205,124.8,1.3,205
src/arkode/arkode_interp.c,705,145,0.206,338,37,0.109,27,11,0.407,4,2.0,42.8518518518519,3.48148148148148,13,6,344,0,27,174,78,248,0,0,192,191.7,7.1,192
src/arkode/arkode_io.c,1508,132,0.088,730,29,0.04,94,12,0.128,9,5.8936170212766,31.4255319148936,2.17021276595745,17,89,201,0,94,572,1513,718,0,0,552,488.8,5.2,552
src/arkode/arkode_lsrkstep_io.c,274,0,0.0,112,0,0.0,16,0,0.0,2,4.8125,34.5,2.0625,7,14,92,0,16,115,98,137,0,0,155,81.6,5.1,155
src/arkode/arkode_mri_tables.c,472,0,0.0,494,0,0.0,11,0,0.0,5,14.5454545454545,77.2727272727273,2.45454545454545,6,7,156,0,11,34,42,184,0,0,261,218.9,19.9,261
