filename,line_total,line_covered,line_percent,branch_total,branch_covered,branch_percent,function_total,function_covered,function_percent,ACC,ACCM,AMLOC,ANPM,CBO,LCOM4,MMLOC,NOA,NOM,RFC,SC,LOCCOM,NSM,NMC,NMCI,NMCE,WMC,AMC
common/h/Architecture.h,13,0,0.0,4,0,0.0,1,0,0.0,4,13.0,17.0,1.0,1,1,17,0,1,2,1,0,11,0,0,11,12.0,12.0
common/h/IBSTree-fast.h,69,0,0.0,123,0,0.0,13,0,0.0,1,2.0,11.0909090909091,0.818181818181818,0,11,32,3,11,11,0,0,0,0,0,0,33.599999999999994,2.8
common/h/ProcReader.h,3,0,0.0,0,0,,1,0,0.0,9,2.0,1.0,0.833333333333333,0,6,1,0,6,6,0,0,10434,0,0,10434,2.0,1.0
common/h/registers/x86_regs.h,2,0,0.0,2,0,0.0,0,0,,18,2.0,1.01459854014599,2.98540145985401,0,137,3,66,137,138,0,0,0,0,0,0,1.0,1.0
common/h/unaligned_memory_access.h,9,2,0.222,106,5,0.047,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,15,0,0,15,6.0,1.0
common/src/arch-aarch64.C,80,0,0.0,40,0,0.0,25,0,0.0,1,2.0,5.0,1.0,0,1,5,3,1,1,0,0,0,0,0,0,45.0,1.8
common/src/arch-power.C,85,0,0.0,51,0,0.0,20,0,0.0,0,3.0,9.0,1.0,2,1,9,0,1,3,2,0,9,0,0,9,42.0,2.1
common/src/arch-x86.C,1623,422,0.26,3140,1016,0.324,39,13,0.3329999999999999,15,14.2631578947368,65.1315789473684,2.47368421052632,10,20,538,32,38,217,200,0,13960,0,2,13958,4.8,1.2
common/src/AST.C,24,0,0.0,70,0,0.0,3,0,0.0,1,0.0,0.0,0.0,0,0,0,3,0,0,0,0,0,0,0,0,15.0,5.0
common/src/debug_common.C,49,12,0.245,30,9,0.3,5,2,0.4,1,3.0,5.4,1.6,0,1,23,5,5,18,0,0,32,0,4,28,20.0,4.0
common/src/dyninst_filesystem.C,57,0,0.0,106,0,0.0,4,0,0.0,7,4.0,28.25,1.0,1,2,44,0,4,7,2,0,11455,0,0,11455,18.0,3.6
common/src/ia32_locations.h,10,10,1.0,0,0,,0,0,,4,2.0,19.0,0.0,0,1,27,23,2,27,0,0,0,0,0,0,2.0,1.0
common/src/IntervalTree.h,77,0,0.0,178,0,0.0,23,0,0.0,5,2.0,4.54545454545455,1.13636363636364,0,22,20,1,22,22,0,0,11598,0,0,11598,42.5,1.7
common/src/linuxHeaders.h,17,2,0.118,14,1,0.071,0,0,,0,2.0,-0.304878048780488,2.30487804878049,7,82,41,0,82,93,574,0,6135,0,0,6135,78.0,1.0
common/src/linuxKludges.C,298,2,0.0069999999999999,242,0,0.0,10,1,0.1,5,2.54545454545455,30.7272727272727,3.27272727272727,6,9,106,0,11,34,54,0,11272,1,0,11272,109.2,8.4
common/src/lprintf.C,14,0,0.0,0,0,,3,0,0.0,1,2.0,2.66666666666667,2.0,1,2,4,1,3,6,2,0,9,0,0,9,3.0,1.0
common/src/MachSyscall.C,54,0,0.0,86,0,0.0,9,0,0.0,1,5.25,813.5,1.0,1,4,3195,11,4,15,4,0,1281,0,0,1281,25.2,2.8
common/src/MappedFile.h,3,2,0.667,10,3,0.3,0,0,,6,4.1,19.15,0.75,0,1,66,10,20,68,0,0,6065,0,0,6065,5.0,1.0
common/src/pfq-rwlock.C,54,43,0.7959999999999999,34,11,0.324,6,6,1.0,0,0.0,0.0,0.0,0,0,0,3,0,0,0,0,10213,0,0,10213,10.2,1.7
common/src/symbolDemangle.c,36,29,0.8059999999999999,26,20,0.769,1,1,1.0,1,2.0,78.0,2.0,1,1,78,0,1,4,1,63,28,0,0,28,15.0,15.0
common/src/symbolDemangleWithCache.C,12,11,0.917,6,5,0.833,1,1,1.0,3,4.0,20.0,2.0,1,1,20,3,1,6,1,0,6456,0,0,6456,4.0,4.0
common/src/Timer.C,72,0,0.0,18,0,0.0,14,0,0.0,7,2.0,1.0,2.0,0,1,1,0,1,1,0,0,14,0,0,14,22.5,1.5
common/src/Timer.h,2,0,0.0,0,0,,0,0,,2,2.35294117647059,5.52941176470588,0.411764705882353,1,6,17,10,17,54,6,0,0,0,0,0,3.0,1.0
common/src/util.C,23,0,0.0,28,0,0.0,2,0,0.0,4,8.5,30.5,3.0,1,2,54,0,2,4,2,0,11136,0,0,11136,20.0,10.0
dataflowAPI/h/ABI.h,3,0,0.0,6,0,0.0,1,0,0.0,6,3.44444444444444,10.6111111111111,0.277777777777778,2,18,37,20,18,30,36,0,12884,0,0,12884,2.0,1.0
dataflowAPI/rose/RegisterDescriptor.h,33,0,0.0,255,0,0.0,2,0,0.0,29,2.17647058823529,3.70588235294118,0.764705882352941,1,6,10,5,17,40,6,0,11878,0,0,11878,14.0,1.0
dataflowAPI/rose/registers/convert.C,51,37,0.725,32,23,0.7190000000000001,1,1,1.0,0,22.0,110.0,1.0,1,1,110,0,1,10,1,0,603,0,0,603,22.0,22.0
dataflowAPI/rose/semantics/BaseSemantics2.C,417,0,0.0,1090,0,0.0,69,0,0.0,33,2.0,4.33333333333333,1.91666666666667,12,12,5,0,12,34,144,0,20059,0,0,20059,124.2,1.8
dataflowAPI/rose/semantics/Registers.C,206,0,0.0,396,0,0.0,27,0,0.0,0,2.0,5.0,2.0,3,2,5,0,2,6,6,0,17071,0,0,17071,69.6,2.9
dataflowAPI/rose/semantics/RegisterStateGeneric.C,499,0,0.0,940,0,0.0,47,0,0.0,0,2.0,3.5,1.5,2,2,4,0,2,5,4,0,22129,0,0,22129,141.0,3.0
dataflowAPI/rose/semantics/SymEvalSemantics.C,413,0,0.0,528,0,0.0,47,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,18702,0,0,18702,117.5,2.5
dataflowAPI/rose/semanticsModule.h,8,0,0.0,13,0,0.0,1,0,0.0,0,6.0,13.0,1.0,1,1,13,0,1,3,1,0,18459,1,0,18459,5.0,5.0
dataflowAPI/rose/SgAsmPowerpcInstruction.h,1,0,0.0,4,0,0.0,1,0,0.0,3,2.0,4.71428571428571,0.714285714285714,0,5,14,6,7,12,0,0,14425,0,0,14425,1.0,1.0
dataflowAPI/rose/SgNode.h,2,0,0.0,0,0,,0,0,,58,2.0,1.0,0.2,0,5,1,0,5,5,0,0,6434,0,0,6434,1.0,1.0
dataflowAPI/rose/util/Assert.C,16,0,0.0,20,0,0.0,1,0,0.0,1,8.0,21.0,6.0,2,1,21,1,1,5,2,0,17572,0,0,17572,10.0,10.0
dataflowAPI/rose/util/Attribute.C,21,0,0.0,26,0,0.0,5,0,0.0,55,2.25,3.75,1.0,2,2,8,3,4,17,4,0,17812,0,2,17810,7.0,1.4
dataflowAPI/rose/util/BiMap.h,17,0,0.0,4,0,0.0,3,0,0.0,1,2.4,4.8,0.9,2,3,9,2,10,38,6,0,16526,0,0,16526,14.4,1.6
dataflowAPI/rose/util/BitVector.h,33,0,0.0,30,0,0.0,3,0,0.0,1,2.13636363636364,4.75454545454545,1.26363636363636,3,5,63,2,110,413,15,0,18471,0,1,18470,134.4,1.2
dataflowAPI/rose/util/Combinatorics.C,29,0,0.0,14,0,0.0,10,0,0.0,0,2.53846153846154,6.53846153846154,1.53846153846154,3,8,17,0,13,22,24,0,10968,0,0,10968,12.0,1.2
dataflowAPI/rose/util/FormatRestorer.h,8,0,0.0,2,0,0.0,0,0,,1,2.0,3.0,0.5,1,1,3,2,4,11,1,0,12256,0,0,12256,4.0,1.0
dataflowAPI/rose/util/Interval.h,40,0,0.0,549,0,0.0,7,0,0.0,6,2.29032258064516,3.74193548387097,0.741935483870968,1,3,11,2,31,104,3,0,14922,0,0,14922,70.4,2.2
dataflowAPI/rose/util/IntervalSetMap.h,69,0,0.0,120,0,0.0,12,0,0.0,1,3.36363636363636,9.90909090909091,1.63636363636364,3,7,25,0,11,37,21,0,17118,0,0,17118,26.4,2.4
dataflowAPI/rose/util/LinearCongruentialGenerator.C,39,0,0.0,22,0,0.0,4,0,0.0,0,2.36363636363636,5.90909090909091,0.363636363636364,1,3,27,2,11,24,3,0,11092,0,0,11092,10.0,2.0
dataflowAPI/rose/util/rose_getline.C,20,0,0.0,20,0,0.0,1,0,0.0,0,2.0,32.0,3.0,0,1,32,0,1,1,0,0,4777,0,0,4777,11.0,11.0
dataflowAPI/rose/util/Set.h,53,0,0.0,190,0,0.0,12,0,0.0,1,2.25,4.71428571428571,0.964285714285714,0,8,11,1,28,58,0,0,16715,0,0,16715,36.4,1.3
dataflowAPI/rose/util/SmallObject.h,2,0,0.0,10,0,0.0,0,0,,2,2.0,1.0,1.0,1,3,1,1,3,5,3,0,17190,0,0,17190,3.0,1.0
dataflowAPI/rose/util/Stopwatch.C,39,0,0.0,10,0,0.0,8,0,0.0,0,2.5,11.5,1.0,3,2,19,0,2,5,6,0,14863,0,0,14863,16.0,2.0
dataflowAPI/rose/util/StringUtility.C,684,0,0.0,1067,0,0.0,63,0,0.0,10,3.31395348837209,11.6279069767442,1.88372093023256,5,63,217,9,86,127,315,0,13492,0,0,13492,289.8,4.2
dataflowAPI/rose/util/Synchronization.C,9,0,0.0,4,0,0.0,2,0,0.0,1,2.5,7.5,0.5,0,2,12,1,2,2,0,0,15480,0,0,15480,3.0,1.5
dataflowAPI/src/debug_dataflow.C,73,0,0.0,30,0,0.0,12,0,0.0,2,2.35714285714286,4.78571428571429,0.857142857142857,0,3,36,5,14,35,0,0,11125,0,0,11125,26.4,2.2
dataflowAPI/src/ExpressionConversionVisitor.h,4,0,0.0,2,0,0.0,0,0,,1,6.55555555555556,18.8888888888889,1.22222222222222,6,9,103,5,9,27,54,0,9247,0,0,9247,2.0,1.0
dataflowAPI/src/liveness.C,337,0,0.0,872,0,0.0,18,0,0.0,1,0.0,0.0,0.0,0,0,0,3,0,0,0,0,10112,0,0,10112,91.8,5.1
dataflowAPI/src/RegisterMap.C,1015,0,0.0,16,0,0.0,8,0,0.0,1,3.0,328.5,0.0,0,8,628,0,8,8,0,0,0,0,0,0,16.0,2.0
dataflowAPI/src/RoseImpl.C,1006,0,0.0,206,0,0.0,369,0,0.0,1,2.225,3.6,1.0,1,40,16,0,40,41,40,0,17497,0,4,17493,405.9,1.1
dataflowAPI/src/SymEvalPolicy.C,332,0,0.0,184,0,0.0,27,0,0.0,0,2.0,4.0,2.0,2,3,4,0,3,6,6,0,15484,0,0,15484,129.6,4.8
dwarf/h/dwarf_cu_info.h,32,6,0.188,32,4,0.125,4,1,0.25,2,3.4,11.8,1.4,3,4,35,0,5,14,12,0,10496,0,0,10496,14.0,2.8
dwarf/h/dwarf_names.h,32,16,0.5,46,5,0.109,6,4,0.667,3,2.66666666666667,7.83333333333333,1.16666666666667,2,4,14,0,6,12,8,0,10491,0,0,10491,14.7,2.1
dwarf/h/dwarf_unit_info.h,3,2,0.667,8,3,0.375,0,0,,4,2.0,1.0,1.0,0,4,1,0,4,4,0,0,4,0,0,4,4.0,1.0
dwarf/src/dwarf_subrange.cpp,87,0,0.0,58,0,0.0,8,0,0.0,1,6.0,23.1666666666667,1.0,1,2,53,0,6,11,2,0,9244,4,3,9241,38.4,4.8
dwarf/src/dwarfFrameParser.C,202,19,0.094,374,10,0.027,11,2,0.182,0,0.0,0.0,0.0,0,0,0,3,0,0,0,0,11034,0,0,11034,72.6,6.6
dwarf/src/dwarfResult.C,302,0,0.0,240,0,0.0,23,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,10153,0,0,10153,75.89999999999999,3.3
dwarf/src/registers/aarch64.h,254,0,0.0,246,0,0.0,2,0,0.0,0,126.5,140.5,1.0,1,2,143,0,2,3,2,0,1,0,0,1,251.0,125.5
dwarf/src/registers/convert.C,45,0,0.0,30,0,0.0,2,0,0.0,0,14.0,32.0,1.5,7,2,32,0,2,15,14,0,12,0,0,12,26.0,13.0
dwarf/src/registers/ppc32.h,150,0,0.0,147,0,0.0,2,0,0.0,0,74.5,77.5,1.0,1,2,81,0,2,3,2,0,1,0,0,1,147.0,73.5
dwarf/src/registers/ppc64.h,150,0,0.0,147,0,0.0,2,0,0.0,0,74.5,77.5,1.0,1,2,81,0,2,3,2,0,1,0,0,1,147.0,73.5
dwarf/src/registers/x86.h,327,0,0.0,324,0,0.0,2,0,0.0,0,163.0,194.5,1.0,2,2,195,0,2,4,4,0,1,0,0,1,324.0,162.0
dwarf/src/registers/x86_64.h,586,0,0.0,583,0,0.0,2,0,0.0,0,292.5,320.0,1.0,2,2,320,0,2,4,4,0,1,0,0,1,583.0,291.5
dynC_API/src/snippetGen.C,270,0,0.0,330,0,0.0,10,0,0.0,1,2.0,3.0,2.0,0,1,3,0,1,2,0,0,0,0,0,0,94.0,9.4
dyninstAPI/h/BPatch_basicBlockLoop.h,1,0,0.0,0,0,,1,0,0.0,3,2.83333333333333,8.72222222222222,0.888888888888889,4,5,25,6,18,46,20,0,12585,0,0,12585,1.0,1.0
dyninstAPI/h/BPatch_binaryEdit.h,3,0,0.0,0,0,,2,0,0.0,3,4.42857142857143,18.7857142857143,0.571428571428571,7,7,76,5,14,66,49,0,11535,0,0,11535,3.0,1.0
dyninstAPI/h/BPatch_flowGraph.h,3,0,0.0,14,0,0.0,0,0,,10,3.91666666666667,14.8888888888889,0.694444444444444,15,8,150,15,36,138,120,0,12593,0,0,12593,3.0,1.0
dyninstAPI/h/BPatch_function.h,4,0,0.0,48,0,0.0,0,0,,22,3.09859154929577,10.8028169014085,0.901408450704225,29,13,61,14,71,319,377,0,12629,0,0,12629,6.0,1.2
dyninstAPI/h/BPatch_module.h,1,0,0.0,5,0,0.0,0,0,,26,4.62790697674419,18.1162790697674,1.04651162790698,23,9,139,14,43,220,207,0,11041,0,0,11041,1.0,1.0
dyninstAPI/h/BPatch_parRegion.h,1,0,0.0,0,0,,0,0,,0,2.0,3.54545454545455,0.636363636363636,1,5,6,3,11,26,5,0,9002,0,0,9002,1.0,1.0
dyninstAPI/h/BPatch_point.h,3,0,0.0,66,0,0.0,0,0,,18,4.16666666666667,14.6666666666667,0.888888888888889,25,7,78,13,36,170,175,0,12619,0,0,12619,4.0,1.0
dyninstAPI/h/BPatch_sourceBlock.h,1,0,0.0,0,0,,1,0,0.0,0,2.0,3.8,0.6,1,5,6,2,5,8,5,0,10920,0,0,10920,1.0,1.0
dyninstAPI/h/BPatch_sourceObj.h,3,0,0.0,4,0,0.0,0,0,,3,3.22222222222222,2.77777777777778,0.444444444444444,0,9,17,2,9,9,0,0,9034,0,0,9034,16.799999999999997,2.8
dyninstAPI/h/BPatch_thread.h,2,0,0.0,6,0,0.0,0,0,,5,2.88235294117647,7.52941176470588,0.647058823529412,6,5,44,3,17,58,30,0,11535,0,0,11535,2.0,1.0
dyninstAPI/src/addressSpace.C,1085,0,0.0,1536,0,0.0,98,0,0.0,5,3.0,8.4,2.0,4,5,13,0,5,10,20,0,13884,0,0,13884,372.4,3.8
dyninstAPI/src/addressSpace.h,19,0,0.0,67,0,0.0,4,0,0.0,51,3.68032786885246,14.5655737704918,1.5327868852459,36,55,124,23,122,398,1980,0,13113,0,0,13113,19.0,1.0
dyninstAPI/src/ast.C,1926,0,0.0,2301,0,0.0,189,0,0.0,3,3.75,19.5,2.5,3,4,53,1,4,9,12,0,12575,1,0,12575,810.6,4.2
dyninstAPI/src/baseTramp.h,6,0,0.0,17,0,0.0,0,0,,8,4.0,18.8571428571429,0.535714285714286,10,5,114,21,28,135,50,0,8705,0,0,8705,6.0,1.0
dyninstAPI/src/binaryEdit.C,421,0,0.0,546,0,0.0,43,0,0.0,1,0.0,0.0,0.0,0,0,0,2,0,0,0,0,13443,0,0,13443,129.60000000000002,2.7
dyninstAPI/src/BPatch_collections.C,146,0,0.0,132,0,0.0,23,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,12825,0,0,12825,62.1,2.7
dyninstAPI/src/BPatch_function.C,478,0,0.0,528,0,0.0,63,0,0.0,0,2.0,5.0,2.0,0,1,5,0,1,1,0,0,13318,0,0,13318,147.2,2.3
dyninstAPI/src/BPatch_libInfo.h,2,0,0.0,2,0,0.0,0,0,,2,2.75,7.25,0.75,1,3,11,4,4,9,3,0,4681,0,0,4681,1.0,1.0
dyninstAPI/src/BPatch_memoryAccessAdapter.h,5,0,0.0,4,0,0.0,1,0,0.0,1,5.375,28.125,1.0,9,8,214,6,8,33,72,0,0,0,0,0,2.0,1.0
dyninstAPI/src/codegen-x86.C,606,0,0.0,358,0,0.0,46,0,0.0,0,4.8,21.4,2.6,1,5,29,0,5,8,5,0,14189,0,3,14186,202.1,4.3
dyninstAPI/src/codegen.C,471,0,0.0,219,0,0.0,68,0,0.0,0,0.0,0.0,0.0,0,0,0,2,0,0,0,0,13316,0,0,13316,136.0,2.0
dyninstAPI/src/codegen.h,21,0,0.0,72,0,0.0,0,0,,17,2.58333333333333,7.38095238095238,0.738095238095238,9,33,29,27,84,266,297,0,11174,0,0,11174,27.0,1.0
dyninstAPI/src/codeRange.C,283,0,0.0,202,0,0.0,25,0,0.0,9,2.53333333333333,5.0,0.2,4,11,46,0,15,25,44,0,9069,0,0,9069,120.0,4.8
dyninstAPI/src/debug.C,477,0,0.0,188,0,0.0,34,0,0.0,0,2.59154929577465,9.2112676056338,1.36619718309859,4,27,119,56,71,217,108,0,8968,0,15,8953,132.6,3.9
dyninstAPI/src/dynProcess.C,1437,0,0.0,2560,0,0.0,129,0,0.0,1,3.5,12.5,2.0,3,2,17,4,2,5,6,0,14160,0,1,14159,503.1,3.9
dyninstAPI/src/emit-x86.C,1647,0,0.0,999,0,0.0,122,0,0.0,1,3.2,12.0,3.13333333333333,2,14,51,4,15,20,28,0,9790,0,0,9790,488.0,4.0
dyninstAPI/src/emitter.h,5,0,0.0,0,0,,4,0,0.0,12,2.32,3.22,3.58,7,50,57,0,50,72,350,0,9010,0,0,9010,5.0,1.0
dyninstAPI/src/frame.C,72,0,0.0,36,0,0.0,15,0,0.0,0,6.0,33.0,2.0,4,1,33,0,1,14,4,0,13723,0,0,13723,28.5,1.9
dyninstAPI/src/function.C,930,0,0.0,1406,0,0.0,70,0,0.0,1,3.0,9.0,2.0,1,1,9,1,1,2,1,0,14764,0,0,14764,308.0,4.4
dyninstAPI/src/function.h,50,0,0.0,97,0,0.0,4,0,0.0,53,3.05882352941176,9.8,0.882352941176471,17,37,56,11,85,241,629,0,12481,0,0,12481,49.50000000000001,1.1
dyninstAPI/src/hybridCallbacks.C,243,0,0.0,350,0,0.0,17,0,0.0,0,3.5,17.0,2.5,5,2,28,2,2,8,10,0,13449,0,0,13449,117.8,3.8
dyninstAPI/src/hybridInstrumentation.C,716,0,0.0,1214,0,0.0,33,0,0.0,0,2.0,5.0,2.2,2,5,5,0,5,15,10,0,14480,0,0,14480,244.2,6.6
dyninstAPI/src/hybridOverwrites.C,664,0,0.0,1082,0,0.0,33,0,0.0,0,3.33333333333333,14.6666666666667,2.33333333333333,4,3,33,0,3,14,12,0,13636,0,0,13636,223.2,6.2
dyninstAPI/src/IAPI_to_AST.h,2,0,0.0,6,0,0.0,1,0,0.0,0,2.28571428571429,8.0,0.714285714285714,6,7,25,1,7,14,42,0,10792,0,0,10792,2.0,1.0
dyninstAPI/src/infHeap.C,48,0,0.0,56,0,0.0,4,0,0.0,0,2.0,13.0,2.0,1,1,13,0,1,2,1,0,9912,0,0,9912,16.8,4.2
dyninstAPI/src/inst-linux.C,17,0,0.0,60,0,0.0,1,0,0.0,0,2.0,50.0,0.0,1,1,50,0,1,2,1,0,0,0,0,0,1.0,1.0
dyninstAPI/src/inst-x86.C,1206,0,0.0,1307,0,0.0,96,0,0.0,8,4.06493506493506,17.2337662337662,3.68831168831169,12,33,91,2,77,189,396,0,14127,0,2,14125,373.7000000000001,3.7
dyninstAPI/src/inst.C,23,0,0.0,26,0,0.0,3,0,0.0,4,5.96153846153846,27.5769230769231,4.53846153846154,10,25,180,1,26,62,250,0,9,0,0,9,8.100000000000001,2.7
dyninstAPI/src/inst.h,11,0,0.0,34,0,0.0,2,0,0.0,0,2.66666666666667,5.44444444444444,2.22222222222222,1,5,20,11,9,19,5,0,11133,0,0,11133,12.0,1.5
dyninstAPI/src/instPoint.C,281,0,0.0,348,0,0.0,31,0,0.0,25,4.87878787878788,12.6969696969697,1.63636363636364,14,9,72,2,33,146,126,0,16,0,0,16,136.4,4.4
dyninstAPI/src/linux.C,157,0,0.0,198,0,0.0,22,0,0.0,0,2.0,7.75,1.875,1,8,34,0,8,9,8,0,13597,0,0,13597,68.0,3.4
dyninstAPI/src/mapped_module.h,1,0,0.0,4,0,0.0,0,0,,16,3.40909090909091,11.2272727272727,0.954545454545455,5,5,63,4,22,64,25,0,13204,0,0,13204,1.0,1.0
dyninstAPI/src/mapped_object.C,1001,0,0.0,1334,0,0.0,78,0,0.0,35,4.09615384615385,16.9807692307692,0.951923076923077,32,19,123,27,104,499,608,0,8748,0,0,8748,328.0,4.1
dyninstAPI/src/parse-cfg.C,284,0,0.0,278,0,0.0,35,0,0.0,1,0.0,0.0,0.0,0,0,0,2,0,0,0,0,12577,0,0,12577,112.0,3.2
dyninstAPI/src/Patching.h,2,0,0.0,0,0,,1,0,0.0,0,2.11111111111111,5.33333333333333,1.11111111111111,5,9,22,0,9,15,45,0,0,0,0,0,2.0,1.0
dyninstAPI/src/pcEventHandler.h,1,0,0.0,2,0,0.0,0,0,,0,8.52173913043478,42.2608695652174,1.78260869565217,15,23,179,1,23,181,345,0,10255,0,0,10255,1.0,1.0
dyninstAPI/src/pcEventMuxer.C,255,0,0.0,714,0,0.0,27,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,12019,0,0,12019,86.4,3.2
dyninstAPI/src/RegisterConversion-x86.C,25,0,0.0,24,0,0.0,4,0,0.0,1,3.5,12.75,1.25,3,2,20,5,4,14,6,0,11317,0,0,11317,12.0,3.0
dyninstAPI/src/Relocation/CFG/RelocBlock.C,253,0,0.0,520,0,0.0,18,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,13823,0,0,13823,104.4,5.8
dyninstAPI/src/Relocation/CFG/RelocBlock.h,33,0,0.0,86,0,0.0,2,0,0.0,14,3.64102564102564,13.1282051282051,0.974358974358974,18,30,88,14,39,103,540,0,10613,0,0,10613,18.700000000000003,1.1
dyninstAPI/src/Relocation/CodeBuffer.C,185,0,0.0,144,0,0.0,30,0,0.0,1,0.0,0.0,0.0,0,0,0,1,0,0,0,0,11652,0,0,11652,60.900000000000006,2.1
dyninstAPI/src/Relocation/CodeTracker.C,135,0,0.0,118,0,0.0,10,0,0.0,0,6.0,25.0,2.0,3,1,25,0,1,9,3,0,11694,0,0,11694,47.0,4.7
dyninstAPI/src/Relocation/DynAddrSpace.h,1,0,0.0,2,0,0.0,0,0,,1,2.16666666666667,3.5,1.33333333333333,3,8,8,2,12,28,24,0,11044,0,0,11044,3.0,1.0
dyninstAPI/src/Relocation/DynPointMaker.h,2,0,0.0,2,0,0.0,1,0,0.0,0,2.0,2.57142857142857,3.0,0,7,4,0,7,7,0,0,0,0,0,0,2.0,1.0
dyninstAPI/src/Relocation/patchapi_debug.C,28,0,0.0,18,0,0.0,3,0,0.0,0,4.33333333333333,14.3333333333333,1.33333333333333,0,2,19,2,3,6,0,0,6067,0,0,6067,12.0,4.0
dyninstAPI/src/Relocation/Springboard.C,241,0,0.0,374,0,0.0,17,0,0.0,0,5.0,21.0,1.0,0,1,21,0,1,1,0,0,11230,0,0,11230,91.8,5.4
dyninstAPI/src/Relocation/Transformers/Movement-adhoc.h,2,0,0.0,2,0,0.0,1,0,0.0,0,9.66666666666667,62.6666666666667,2.16666666666667,11,6,185,2,6,25,66,0,12733,0,0,12733,2.0,1.0
dyninstAPI/src/Relocation/Transformers/Transformer.h,2,0,0.0,4,0,0.0,0,0,,5,2.66666666666667,3.66666666666667,1.0,1,2,9,0,3,5,2,0,12740,0,0,12740,1.0,1.0
dyninstAPI/src/Relocation/Widgets/CallbackWidget.h,1,0,0.0,0,0,,0,0,,0,2.0,3.33333333333333,0.833333333333333,1,4,6,1,6,10,4,0,10142,0,0,10142,1.0,1.0
dyninstAPI/src/Relocation/Widgets/InsnWidget.h,3,0,0.0,0,0,,3,0,0.0,0,2.0,3.22222222222222,0.888888888888889,3,6,7,2,9,19,18,0,10142,0,0,10142,3.0,1.0
dyninstAPI/src/StackMod/OffsetVector.h,3,0,0.0,6,0,0.0,0,0,,1,3.4,9.66666666666667,1.93333333333333,5,15,23,3,15,26,75,0,11416,0,0,11416,3.0,1.0
dyninstAPI/src/StackMod/StackLocation.C,25,0,0.0,70,0,0.0,2,0,0.0,4,2.3,4.9,0.85,3,15,25,9,20,35,45,0,13272,0,0,13272,7.0,3.5
dyninstAPI/src/StackMod/StackModChecker.C,711,0,0.0,1132,0,0.0,17,0,0.0,1,13.1666666666667,72.5,1.88888888888889,31,3,497,6,18,172,93,0,10244,0,0,10244,260.1,15.3
dyninstAPI/src/StackMod/TMap.h,6,0,0.0,16,0,0.0,0,0,,1,2.91666666666667,6.08333333333333,0.75,1,12,27,1,12,22,12,0,11417,0,0,11417,8.0,1.0
dyninstAPI/src/syscall-linux.C,6,0,0.0,0,0,,3,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,1.0
dyninstAPI/src/syscallNotification.h,6,0,0.0,2,0,0.0,0,0,,0,2.0,3.47368421052632,0.157894736842105,0,19,8,7,19,20,0,0,11,0,0,11,3.9,1.3
dyninstAPI/src/unix.C,416,0,0.0,966,0,0.0,26,0,0.0,0,8.0,28.0,3.0,2,1,28,1,1,4,2,0,13512,0,0,13512,142.5,5.7
dyninstAPI_RT/src/RTcommon.c,279,0,0.0,66,0,0.0,30,0,0.0,5,3.175,16.725,1.525,9,12,86,32,40,175,108,170,72,0,0,72,65.10000000000001,2.1
dyninstAPI_RT/src/RTheap-linux.c,27,0,0.0,12,0,0.0,4,0,0.0,0,3.25,14.0,1.5,1,4,39,4,4,9,4,43,29,0,0,29,11.2,2.8
dyninstAPI_RT/src/RTposix.c,99,0,0.0,36,0,0.0,8,0,0.0,1,2.42857142857143,23.7142857142857,1.57142857142857,2,7,86,3,7,13,14,55,33,0,0,33,28.8,3.6
dyninstAPI_RT/src/RTsignal.c,6,0,0.0,4,0,0.0,2,0,0.0,1,3.0,8.0,2.5,0,2,8,0,2,2,0,32,2,0,0,2,4.0,2.0
dyninstAPI_RT/src/RTthread-x86-64.c,11,0,0.0,4,0,0.0,1,0,0.0,2,2.0,11.0,1.0,1,2,13,0,2,3,2,29,1,0,0,1,4.0,2.0
dyninstAPI_RT/src/RTthread.c,3,0,0.0,0,0,,1,0,0.0,0,2.66666666666667,8.77777777777778,1.0,6,9,17,3,9,24,54,29,20,0,0,20,1.0,1.0
instructionAPI/h/Dereference.h,31,7,0.226,58,3,0.052,11,3,0.273,0,2.09090909090909,3.63636363636364,1.18181818181818,4,11,6,1,11,16,44,0,13152,0,0,13152,13.2,1.2
instructionAPI/h/MultiRegister.h,2,0,0.0,9,0,0.0,1,0,0.0,1,2.47368421052632,4.10526315789474,0.947368421052632,4,11,14,2,19,33,44,0,11718,0,0,11718,4.0,1.0
instructionAPI/h/Operand.h,9,5,0.556,121,7,0.0579999999999999,0,0,,2,3.11764705882353,6.47058823529412,0.823529411764706,3,17,22,6,17,28,51,0,13152,0,0,13152,6.0,1.0
instructionAPI/h/Operation_impl.h,1,0,0.0,0,0,,0,0,,18,5.625,17.375,0.75,9,1,146,12,16,93,9,0,11718,0,0,11718,1.0,1.0
instructionAPI/h/Visitor.h,2,2,1.0,9,3,0.3329999999999999,0,0,,16,2.0,1.0,0.857142857142857,0,7,1,0,7,7,0,0,0,0,0,0,0.0,0.0
