filename,line_total,line_covered,line_percent,branch_total,branch_covered,branch_percent,function_total,function_covered,function_percent,ACC,ACCM,AMLOC,ANPM,CBO,LCOM4,MMLOC,NOA,NOM,RFC,SC,LOCCOM,NSM,NMC,NMCI,NMCE,WMC,AMC
include/diy/dynamic-point.hpp,26,18,0.6920000000000001,24,6,0.25,36,19,0.528,2,2.212121212121211,2.424242424242425,1.3636363636363633,11,33,15,0,33,59,59,0,13356,0,0,13356,51.2,1.6
include/diy/link.hpp,117,72,0.615,142,35,0.246,87,47,0.54,55,2.0645161290322602,2.5000000000000004,1.0322580645161288,19,25,12,17,62,172,98,0,15737,0,0,15737,70.4,1.1
include/diy/assigner.hpp,85,56,0.659,40,14,0.35,25,22,0.88,35,2.454545454545452,6.0909090909090935,1.1818181818181799,17,19,19,5,22,52,88,0,14044,0,0,14044,30.4,1.6
include/diy/storage.hpp,108,65,0.602,154,51,0.331,30,19,0.633,8,2.1612903225806432,5.709677419354855,1.3870967741935452,11,15,32,10,31,102,37,0,14883,0,0,14883,36.4,1.4
include/diy/vertices.hpp,15,15,1.0,6,6,1.0,5,5,1.0,1,2.5,5.0,3.25,0,3,5,1,4,5,0,0,1335,0,0,1335,6.0,1.5
include/diy/reduce.hpp,81,79,0.975,214,133,0.621,92,48,0.522,17,2.499999999999999,5.285714285714284,1.9285714285714255,9,10,29,12,14,44,30,0,17484,0,0,17484,27.2,1.7
examples/serialization/test-serialization.cpp,51,0,0.0,98,0,0.0,10,0,0.0,0,2.5714285714285716,9.285714285714286,1.0000000000000002,10,7,58,2,7,22,14,0,10104,0,0,10104,11.2,1.6
include/diy/detail/algorithms/load-balance.hpp,4,0,0.0,2,0,0.0,4,0,0.0,4,2.0,1.0,1.0,0,4,1,8,4,4,0,0,0,0,0,0,4.0,1.0
include/diy/detail/algorithms/sort.hpp,66,0,0.0,74,0,0.0,8,0,0.0,3,3.875,13.5,2.375,28,7,48,11,8,56,68,0,8850,0,0,8850,25.6,3.2
include/diy/io/block.hpp,113,103,0.912,138,63,0.457,8,7,0.875,8,3.0,14.000000000000002,3.11111111111111,21,7,52,3,9,61,42,0,17508,0,0,17508,36.4,2.8
include/diy/factory.hpp,17,14,0.8240000000000001,24,9,0.375,49,30,0.612,2,2.0,2.8750000000000013,0.25,2,7,9,3,8,12,4,0,6046,0,0,6046,7.0,1.0
examples/reduce/point.h,56,44,0.7859999999999999,28,11,0.3929999999999999,12,11,0.917,1,2.571428571428572,5.571428571428572,1.6428571428571423,12,9,15,5,14,51,40,0,7727,0,0,7727,18.7,1.7
examples/simple/intercomm.cpp,43,0,0.0,80,0,0.0,4,0,0.0,1,5.5,38.0,1.5,8,2,71,2,2,15,8,0,11574,0,0,11574,11.0,5.5
include/diy/grid.hpp,18,17,0.944,14,9,0.643,10,10,1.0,1,2.0,2.74285714285714,0.7428571428571427,0,35,17,4,35,35,0,0,13233,0,0,13233,51.0,1.5
examples/reduce/sort.cpp,260,0,0.0,524,0,0.0,21,0,0.0,13,4.05,18.900000000000013,2.199999999999997,31,8,180,5,20,135,114,0,11647,0,0,11647,64.6,3.8
include/diy/thread.hpp,13,13,1.0,12,6,0.5,25,25,1.0,1,2.0,1.083333333333335,0.583333333333333,2,5,2,5,12,30,2,0,11557,0,0,11557,16.0,1.0
tests/kd-tree-dense-points.cpp,77,70,0.909,210,106,0.505,10,9,0.9,1,4.599999999999999,22.79999999999998,1.199999999999998,11,3,57,5,5,23,11,0,10925,0,0,10925,19.8,3.3
