filename,line_total,line_covered,line_percent,branch_total,branch_covered,branch_percent,function_total,function_covered,function_percent,ACC,ACCM,AMLOC,ANPM,CBO,LCOM4,MMLOC,NOA,NOM,RFC,SC,LOCCOM,NMC,NMCI,NMCE,WMC,AMC,NSM
TESTING/MATGEN/dlagsy.c,105,0,0.0,32,0,0.0,1,0,0.0,1,16,260.0,8.0,11,1,260,5,1,17,11,71,0,0,18,16.0,16.0,18
TESTING/MATGEN/dlaran.c,22,0,0.0,0,0,,1,0,0.0,0,2,84.0,1.0,0,1,84,0,1,1,0,38,0,0,0,1.0,1.0,0
TESTING/MATGEN/dlarge.c,48,0,0.0,12,0,0.0,1,0,0.0,1,7,139.0,6.0,7,1,139,4,1,12,7,45,0,0,9,6.0,6.0,9
TESTING/MATGEN/dlarnd.c,12,0,0.0,6,0,0.0,1,0,0.0,5,5,86.0,2.0,1,1,86,0,1,2,1,40,0,0,5,4.0,4.0,5
TESTING/MATGEN/dlarnv.c,29,20,0.69,18,9,0.5,1,1,1.0,5,10,123.0,4.0,1,1,123,0,1,2,1,49,0,0,4,9.0,9.0,4
TESTING/MATGEN/dlaror.c,90,0,0.0,60,0,0.0,1,0,0.0,0,23,276.0,9.0,9,1,276,4,1,14,9,98,0,0,20,30.0,30.0,20
TESTING/MATGEN/dlarot.c,43,0,0.0,18,0,0.0,1,0,0.0,1,9,285.0,10.0,2,1,285,3,1,6,2,165,0,0,4,10.0,10.0,4
TESTING/MATGEN/dlartg.c,71,0,0.0,44,0,0.0,1,0,0.0,1,14,155.0,5.0,1,1,155,0,1,3,1,47,0,0,10,12.0,12.0,10
TESTING/MATGEN/dlaruv.c,28,28,1.0,6,4,0.667,1,1,1.0,2,3,149.0,3.0,0,1,149,0,1,1,0,43,0,0,0,2.0,2.0,0
TESTING/MATGEN/dlaset.c,31,15,0.484,30,10,0.3329999999999999,1,1,1.0,3,11,128.0,7.0,1,1,128,0,1,2,1,52,0,0,2,10.0,10.0,2
TESTING/MATGEN/dlatb4.c,209,50,0.239,172,26,0.151,1,1,1.0,1,61,451.0,11.0,3,1,451,1,1,5,3,101,0,0,22,75.0,75.0,22
TESTING/MATGEN/dlatm1.c,91,30,0.33,77,26,0.3379999999999999,1,1,1.0,5,39,258.0,8.0,5,1,258,0,1,6,5,97,0,0,8,41.0,41.0,8
TESTING/MATGEN/dlatm2.c,48,0,0.0,38,0,0.0,1,0,0.0,1,16,233.0,15.0,2,1,233,0,1,3,2,113,0,0,2,20.0,20.0,2
TESTING/MATGEN/dlatm3.c,50,0,0.0,38,0,0.0,1,0,0.0,1,16,244.0,17.0,2,1,244,0,1,3,2,120,0,0,2,20.0,20.0,2
TESTING/MATGEN/dlatme.c,245,0,0.0,168,0,0.0,1,0,0.0,0,66,667.0,21.0,11,1,667,4,1,16,11,246,0,0,43,75.0,75.0,43
TESTING/MATGEN/dlatmr.c,607,0,0.0,544,0,0.0,1,0,0.0,0,179,1275.0,28.0,6,1,1275,2,1,9,6,413,0,0,71,265.0,265.0,71
TESTING/MATGEN/dlatms.c,662,96,0.145,418,68,0.163,1,1,1.0,1,130,1321.0,16.0,11,1,1321,4,1,16,11,396,0,0,73,159.0,159.0,73
TESTING/MATGEN/lsamen.c,11,10,0.909,8,6,0.75,1,1,1.0,4,7,66.0,3.0,1,1,66,0,1,2,1,27,0,0,3,5.0,5.0,3
TESTING/MATGEN/pow_dd.c,2,2,1.0,0,0,,1,1,1.0,2,2,5.0,2.0,0,1,5,0,1,1,0,0,0,0,23,1.0,1.0,23
TESTING/MATGEN/r_lg10.c,2,2,1.0,0,0,,1,1,1.0,1,2,5.0,1.0,0,1,5,0,1,1,0,0,0,0,23,1.0,1.0,23
TESTING/MATGEN/r_sign.c,3,3,1.0,4,4,1.0,1,1,1.0,4,2,7.0,2.0,0,1,7,0,1,1,0,0,0,0,0,3.0,3.0,0
TESTING/MATGEN/slabad.c,6,3,0.5,2,1,0.5,1,1,1.0,2,3,57.0,2.0,1,1,57,0,1,2,1,29,0,0,3,2.0,2.0,3
TESTING/MATGEN/slagge.c,206,143,0.6940000000000001,72,48,0.667,1,1,1.0,1,28,385.0,10.0,7,1,385,4,1,12,7,92,0,0,33,29.0,29.0,33
TESTING/MATGEN/slagsy.c,105,0,0.0,32,0,0.0,1,0,0.0,1,16,256.0,8.0,11,1,256,5,1,17,11,71,0,0,18,16.0,16.0,18
TESTING/MATGEN/slaran.c,21,0,0.0,0,0,,1,0,0.0,8,2,84.0,1.0,0,1,84,0,1,1,0,38,0,0,0,1.0,1.0,0
TESTING/MATGEN/slarge.c,48,0,0.0,12,0,0.0,1,0,0.0,1,7,137.0,6.0,7,1,137,4,1,12,7,45,0,0,9,6.0,6.0,9
TESTING/MATGEN/slarnd.c,12,0,0.0,6,0,0.0,1,0,0.0,5,5,86.0,2.0,1,1,86,0,1,2,1,40,0,0,5,4.0,4.0,5
TESTING/MATGEN/slarnv.c,29,20,0.69,18,9,0.5,1,1,1.0,5,10,121.0,4.0,1,1,121,0,1,2,1,49,0,0,4,9.0,9.0,4
TESTING/MATGEN/slaror.c,90,0,0.0,60,0,0.0,1,0,0.0,0,23,272.0,9.0,9,1,272,4,1,14,9,98,0,0,20,30.0,30.0,20
TESTING/MATGEN/slarot.c,43,0,0.0,18,0,0.0,1,0,0.0,1,9,285.0,10.0,2,1,285,3,1,6,2,165,0,0,4,10.0,10.0,4
TESTING/MATGEN/slartg.c,71,0,0.0,44,0,0.0,1,0,0.0,1,14,154.0,5.0,1,1,154,0,1,3,1,47,0,0,10,12.0,12.0,10
TESTING/MATGEN/slaruv.c,27,27,1.0,6,4,0.667,1,1,1.0,2,3,149.0,3.0,0,1,149,0,1,1,0,43,0,0,0,2.0,2.0,0
TESTING/MATGEN/slaset.c,31,15,0.484,30,10,0.3329999999999999,1,1,1.0,3,11,133.0,7.0,1,1,133,0,1,2,1,53,0,0,2,10.0,10.0,2
TESTING/MATGEN/slatb4.c,209,50,0.239,172,26,0.151,1,1,1.0,1,61,453.0,11.0,3,1,453,1,1,5,3,101,0,0,22,75.0,75.0,22
TESTING/MATGEN/slatm1.c,92,31,0.337,77,26,0.3379999999999999,1,1,1.0,5,39,259.0,8.0,5,1,259,0,1,6,5,97,0,0,8,41.0,41.0,8
TESTING/MATGEN/slatm2.c,48,0,0.0,38,0,0.0,1,0,0.0,1,16,233.0,15.0,2,1,233,0,1,3,2,113,0,0,2,20.0,20.0,2
TESTING/MATGEN/slatm3.c,50,0,0.0,38,0,0.0,1,0,0.0,1,16,244.0,17.0,2,1,244,0,1,3,2,120,0,0,2,20.0,20.0,2
TESTING/MATGEN/slatme.c,245,0,0.0,168,0,0.0,1,0,0.0,0,66,661.0,21.0,11,1,661,4,1,16,11,246,0,0,43,75.0,75.0,43
TESTING/MATGEN/slatmr.c,607,0,0.0,544,0,0.0,1,0,0.0,0,179,1276.0,28.0,6,1,1276,2,1,9,6,413,0,0,71,265.0,265.0,71
TESTING/MATGEN/slatms.c,662,96,0.145,418,68,0.163,1,1,1.0,1,130,1322.0,16.0,11,1,1322,4,1,16,11,398,0,0,73,159.0,159.0,73
TESTING/MATGEN/zdotc.c,42,0,0.0,14,0,0.0,1,0,0.0,0,9,77.0,6.0,1,1,77,0,1,4,1,17,0,0,2,8.0,8.0,2
TESTING/MATGEN/zlacgv.c,21,12,0.5710000000000001,8,4,0.5,1,1,1.0,4,6,73.0,3.0,1,1,73,0,1,4,1,26,0,0,2,5.0,5.0,2
TESTING/MATGEN/zlagge.c,265,178,0.672,72,45,0.625,1,1,1.0,1,28,450.0,10.0,8,1,450,4,1,16,8,92,0,0,47,29.0,29.0,47
TESTING/MATGEN/zlaghe.c,139,0,0.0,32,0,0.0,1,0,0.0,1,16,299.0,8.0,11,1,299,4,1,20,11,71,0,0,23,16.0,16.0,23
TESTING/MATGEN/zlagsy.c,181,0,0.0,40,0,0.0,1,0,0.0,1,20,350.0,8.0,11,1,350,4,1,19,11,79,0,0,24,20.0,20.0,24
TESTING/MATGEN/zlarge.c,53,0,0.0,12,0,0.0,1,0,0.0,1,7,146.0,6.0,7,1,146,4,1,15,7,45,0,0,11,6.0,6.0,11
TESTING/MATGEN/zlarnd.c,33,0,0.0,10,0,0.0,1,0,0.0,5,7,118.0,3.0,2,1,118,0,1,5,2,45,0,0,8,6.0,6.0,8
TESTING/MATGEN/zlarnv.c,59,23,0.39,24,8,0.3329999999999999,1,1,1.0,5,13,170.0,4.0,2,1,170,0,1,5,2,60,0,0,7,12.0,12.0,7
TESTING/MATGEN/zlaror.c,129,0,0.0,74,0,0.0,1,0,0.0,0,29,341.0,9.0,10,1,341,4,1,18,10,116,0,0,23,37.0,37.0,23
TESTING/MATGEN/zlarot.c,96,0,0.0,22,0,0.0,1,0,0.0,1,11,352.0,10.0,2,1,352,2,1,7,2,173,0,0,6,12.0,12.0,6
TESTING/MATGEN/zlartg.c,66,0,0.0,18,0,0.0,1,0,0.0,1,5,143.0,5.0,1,1,143,0,1,6,1,44,0,0,15,6.0,6.0,15
TESTING/MATGEN/zlaset.c,45,17,0.3779999999999999,42,10,0.238,1,1,1.0,3,13,142.0,7.0,1,1,142,0,1,4,1,53,0,0,2,12.0,12.0,2
TESTING/MATGEN/zlatb4.c,208,50,0.24,176,26,0.148,1,1,1.0,1,60,455.0,11.0,3,1,455,1,1,5,3,102,0,0,24,77.0,77.0,24
TESTING/MATGEN/zlatm2.c,80,0,0.0,40,0,0.0,1,0,0.0,1,17,278.0,16.0,3,1,278,0,1,7,3,117,0,0,4,21.0,21.0,4
TESTING/MATGEN/zlatm3.c,82,0,0.0,40,0,0.0,1,0,0.0,1,17,289.0,18.0,3,1,289,0,1,7,3,124,0,0,4,21.0,21.0,4
TESTING/MATGEN/zlatms.c,916,102,0.111,452,70,0.155,1,1,1.0,1,145,1632.0,16.0,13,1,1632,5,1,21,13,420,0,0,116,174.0,174.0,116
TESTING/MATGEN/zsymv.c,242,0,0.0,82,0,0.0,1,0,0.0,1,31,405.0,10.0,2,1,405,0,1,5,2,92,0,0,4,41.0,41.0,4
TESTING/pcdrive.c,356,298,0.8370000000000001,176,114,0.648,2,2,1.0,0,41,309.0,7.0,13,1,573,0,2,53,13,94,0,0,174,97.0,48.5,174
TESTING/pcgssv.c,57,44,0.772,30,16,0.5329999999999999,1,1,1.0,0,2,249.0,8.0,0,1,249,0,1,1,0,150,0,0,23,20.0,20.0,23
TESTING/pcgssvx.c,186,159,0.855,172,128,0.7440000000000001,1,1,1.0,0,2,684.0,18.0,0,1,684,0,1,1,0,431,0,0,41,84.0,84.0,41
TESTING/pcgst01.c,78,72,0.923,26,21,0.8079999999999999,1,1,1.0,1,13,166.0,8.0,5,1,166,0,1,14,5,60,0,0,39,13.0,13.0,39
TESTING/pcgst02.c,34,29,0.853,24,15,0.625,1,1,1.0,1,10,136.0,10.0,5,1,136,0,1,6,5,77,0,0,12,12.0,12.0,12
TESTING/pcgst04.c,35,27,0.7709999999999999,20,12,0.6,1,1,1.0,1,9,118.0,8.0,2,1,118,0,1,4,2,66,0,0,35,9.0,9.0,35
TESTING/pcgst07.c,76,71,0.934,44,36,0.818,1,1,1.0,1,20,222.0,13.0,4,1,222,0,1,9,4,100,0,0,51,19.0,19.0,51
TESTING/pddrive.c,356,291,0.8170000000000001,176,133,0.7559999999999999,2,2,1.0,0,41,309.0,7.0,17,1,573,0,2,53,17,94,0,0,174,97.0,48.5,174
TESTING/pdgssv.c,57,44,0.772,30,17,0.5670000000000001,1,1,1.0,0,12,249.0,8.0,9,1,249,0,1,27,9,150,0,0,23,20.0,20.0,23
TESTING/pdgssvx.c,186,160,0.86,172,132,0.767,1,1,1.0,0,2,684.0,18.0,0,1,684,0,1,1,0,431,0,0,41,84.0,84.0,41
TESTING/pdgst01.c,73,67,0.918,26,21,0.8079999999999999,1,1,1.0,1,13,160.0,8.0,5,1,160,0,1,12,5,60,0,0,38,13.0,13.0,38
TESTING/pdgst02.c,34,27,0.794,24,15,0.625,1,1,1.0,1,10,136.0,10.0,5,1,136,0,1,6,5,77,0,0,12,12.0,12.0,12
TESTING/pdgst04.c,33,25,0.758,20,12,0.6,1,1,1.0,1,9,116.0,8.0,2,1,116,0,1,3,2,66,0,0,33,9.0,9.0,33
TESTING/pdgst07.c,67,62,0.925,44,36,0.818,1,1,1.0,1,20,212.0,13.0,4,1,212,0,1,7,4,100,0,0,44,19.0,19.0,44
TESTING/psdrive.c,356,311,0.8740000000000001,176,140,0.795,2,2,1.0,0,41,309.0,7.0,16,1,573,0,2,53,16,94,0,0,174,97.0,48.5,174
TESTING/psgssv.c,57,44,0.772,30,17,0.5670000000000001,1,1,1.0,0,2,249.0,8.0,0,1,249,0,1,1,0,150,0,0,23,20.0,20.0,23
TESTING/psgssvx.c,186,160,0.86,172,135,0.785,1,1,1.0,0,2,684.0,18.0,0,1,684,0,1,1,0,431,0,0,41,84.0,84.0,41
TESTING/psgst01.c,73,67,0.918,26,21,0.8079999999999999,1,1,1.0,1,13,160.0,8.0,5,1,160,0,1,12,5,60,0,0,38,13.0,13.0,38
TESTING/psgst02.c,34,29,0.853,24,15,0.625,1,1,1.0,1,10,136.0,10.0,5,1,136,0,1,6,5,77,0,0,12,12.0,12.0,12
TESTING/psgst04.c,33,25,0.758,20,13,0.65,1,1,1.0,1,9,116.0,8.0,2,1,116,0,1,3,2,66,0,0,33,9.0,9.0,33
TESTING/psgst07.c,67,62,0.925,44,37,0.841,1,1,1.0,1,20,212.0,13.0,4,1,212,0,1,7,4,100,0,0,44,19.0,19.0,44
TESTING/pzdrive.c,356,291,0.8170000000000001,176,133,0.7559999999999999,2,2,1.0,0,41,309.0,7.0,12,1,573,0,2,53,12,94,0,0,174,97.0,48.5,174
TESTING/pzgssv.c,57,44,0.772,30,17,0.5670000000000001,1,1,1.0,0,2,249.0,8.0,0,1,249,0,1,1,0,150,0,0,23,20.0,20.0,23
TESTING/pzgssvx.c,186,160,0.86,172,132,0.767,1,1,1.0,0,2,684.0,18.0,0,1,684,0,1,1,0,431,0,0,41,84.0,84.0,41
TESTING/pzgst01.c,78,72,0.923,26,21,0.8079999999999999,1,1,1.0,1,13,166.0,8.0,4,1,166,0,1,14,4,60,0,0,39,13.0,13.0,39
TESTING/pzgst02.c,34,27,0.794,24,14,0.583,1,1,1.0,1,10,136.0,10.0,5,1,136,0,1,6,5,77,0,0,12,12.0,12.0,12
TESTING/pzgst04.c,35,27,0.7709999999999999,20,12,0.6,1,1,1.0,1,9,118.0,8.0,2,1,118,0,1,4,2,66,0,0,35,9.0,9.0,35
TESTING/pzgst07.c,76,71,0.934,44,36,0.818,1,1,1.0,1,20,222.0,13.0,4,1,222,0,1,9,4,100,0,0,51,19.0,19.0,51
TESTING/sp_cconvert.c,16,16,1.0,8,7,0.875,1,1,1.0,1,4,33.0,10.0,0,1,33,0,1,1,0,16,0,0,7,3.0,3.0,7
TESTING/sp_dconvert.c,16,16,1.0,8,8,1.0,1,1,1.0,1,4,33.0,10.0,0,1,33,0,1,1,0,16,0,0,7,3.0,3.0,7
TESTING/sp_ienv.c,14,11,0.7859999999999999,9,8,0.889,1,1,1.0,0,35,109.0,1.0,1,1,109,0,1,2,1,64,0,0,8,39.0,39.0,8
TESTING/sp_sconvert.c,16,16,1.0,8,8,1.0,1,1,1.0,1,4,33.0,10.0,0,1,33,0,1,1,0,16,0,0,7,3.0,3.0,7
TESTING/sp_zconvert.c,16,16,1.0,8,8,1.0,1,1,1.0,1,4,33.0,10.0,0,1,33,0,1,1,0,16,0,0,7,3.0,3.0,7
